"배송년월일","송하인_시명","송하인_시코드","수하인_시명","수하인_시코드","수하인_구명","수하인_구코드","대분류_착지물동량 가구/인테리어","대분류_착지물동량 기타","대분류_착지물동량 도서/음반","대분류_착지물동량 디지털/가전","대분류_착지물동량 생활/건강","대분류_착지물동량 스포츠/레저","대분류_착지물동량 식품","대분류_착지물동량 출산/육아","대분류_착지물동량 패션의류","대분류_착지물동량 패션잡화","대분류_착지물동량 화장품/미용"
20200301,전라남도,46,서울특별시,11,중랑구,11260,0,0,0,0,0,0,12,0,0,0,0
20200301,전라남도,46,서울특별시,11,성북구,11290,0,0,0,0,0,0,27,0,0,0,0
20200301,전라남도,46,서울특별시,11,강북구,11305,0,0,0,0,0,0,13,0,0,0,0
20200301,전라남도,46,서울특별시,11,도봉구,11320,0,0,0,0,0,0,16,0,0,0,0
20200301,전라남도,46,서울특별시,11,노원구,11350,0,0,0,0,0,0,42,0,0,0,0
20200301,전라남도,46,서울특별시,11,은평구,11380,0,0,0,0,0,0,18,0,0,0,0
20200301,충청남도,44,서울특별시,11,서대문구,11410,0,0,0,0,28,0,42,0,0,0,0
20200301,충청남도,44,서울특별시,11,은평구,11380,0,0,0,0,49,0,74,0,0,0,0
20200301,충청남도,44,서울특별시,11,노원구,11350,0,0,0,0,31,0,71,0,0,0,0
20200301,충청남도,44,서울특별시,11,도봉구,11320,0,0,0,0,17,0,39,0,0,0,0
20200301,충청남도,44,서울특별시,11,강북구,11305,0,0,0,0,15,0,42,0,0,0,0
20200301,충청남도,44,서울특별시,11,성북구,11290,0,0,0,0,21,0,53,0,0,0,0
20200301,충청남도,44,서울특별시,11,중랑구,11260,0,0,0,0,21,0,44,0,0,0,0
20200301,충청남도,44,서울특별시,11,동대문구,11230,0,0,0,0,13,0,35,0,0,0,0
20200301,충청남도,44,서울특별시,11,광진구,11215,0,0,0,0,10,0,42,0,0,0,0
20200301,충청남도,44,서울특별시,11,성동구,11200,0,3,0,0,14,0,55,0,0,0,0
