"배송년월일","송하인_시명","송하인_시코드","수하인_시명","수하인_시코드","수하인_구명","수하인_구코드","대분류_착지물동량 가구/인테리어","대분류_착지물동량 기타","대분류_착지물동량 도서/음반","대분류_착지물동량 디지털/가전","대분류_착지물동량 생활/건강","대분류_착지물동량 스포츠/레저","대분류_착지물동량 식품","대분류_착지물동량 출산/육아","대분류_착지물동량 패션의류","대분류_착지물동량 패션잡화","대분류_착지물동량 화장품/미용"
20200801,인천광역시,28,서울특별시,11,성동구,11200,6,107,4,27,45,19,56,17,103,65,31
20200801,인천광역시,28,서울특별시,11,광진구,11215,13,77,11,22,55,17,41,7,63,57,32
20200801,인천광역시,28,서울특별시,11,동대문구,11230,12,105,8,18,39,13,59,16,89,62,34
20200801,인천광역시,28,서울특별시,11,중랑구,11260,7,64,11,19,49,15,45,10,70,44,31
20200801,인천광역시,28,서울특별시,11,성북구,11290,13,150,17,31,57,15,47,15,148,86,50
20200801,인천광역시,28,서울특별시,11,강북구,11305,5,37,10,15,25,7,26,5,41,43,13
20200801,인천광역시,28,서울특별시,11,도봉구,11320,9,56,6,17,36,8,39,9,75,41,26
20200801,인천광역시,28,서울특별시,11,노원구,11350,5,78,13,21,54,19,47,21,65,64,35
20200801,인천광역시,28,서울특별시,11,은평구,11380,15,62,10,19,60,21,54,15,49,70,40
20200801,인천광역시,28,서울특별시,11,서대문구,11410,6,62,5,19,37,7,50,17,52,37,35
20200801,인천광역시,28,서울특별시,11,마포구,11440,8,119,16,31,53,19,65,17,70,72,57
20200801,인천광역시,28,서울특별시,11,양천구,11470,13,104,15,26,51,17,58,9,61,55,31
20200801,인천광역시,28,서울특별시,11,강서구,11500,13,119,24,39,70,24,87,21,142,94,56
20200801,인천광역시,28,서울특별시,11,구로구,11530,9,86,12,28,57,13,57,18,85,65,34
20200801,인천광역시,28,서울특별시,11,금천구,11545,9,84,11,40,39,17,37,7,110,55,21
20200801,인천광역시,28,서울특별시,11,영등포구,11560,23,101,24,39,59,19,47,17,73,78,62
20200801,인천광역시,28,서울특별시,11,동작구,11590,9,108,9,31,41,14,55,7,51,66,33
