"배송년월일","송하인_시명","송하인_시코드","수하인_시명","수하인_시코드","수하인_구명","수하인_구코드","대분류_착지물동량 가구/인테리어","대분류_착지물동량 기타","대분류_착지물동량 도서/음반","대분류_착지물동량 디지털/가전","대분류_착지물동량 생활/건강","대분류_착지물동량 스포츠/레저","대분류_착지물동량 식품","대분류_착지물동량 출산/육아","대분류_착지물동량 패션의류","대분류_착지물동량 패션잡화","대분류_착지물동량 화장품/미용"
20200601,전라북도,45,서울특별시,11,관악구,11620,12,59,6,24,211,7,543,23,478,55,102
20200601,전라북도,45,서울특별시,11,서초구,11650,53,83,11,24,223,17,550,24,348,44,107
20200601,전라북도,45,서울특별시,11,강남구,11680,30,143,14,54,352,16,702,17,496,64,119
20200601,전라북도,45,서울특별시,11,송파구,11710,23,114,13,59,296,18,750,50,556,71,138
20200601,전라북도,45,서울특별시,11,강동구,11740,11,78,3,21,192,17,433,24,411,39,70
20200601,세종특별자치시,36,서울특별시,11,마포구,11440,0,33,3,7,137,0,144,7,21,0,67
20200601,세종특별자치시,36,서울특별시,11,서대문구,11410,0,29,0,6,76,0,120,4,8,0,60
20200601,세종특별자치시,36,서울특별시,11,은평구,11380,0,26,0,16,115,0,133,12,27,0,56
20200601,세종특별자치시,36,서울특별시,11,노원구,11350,4,28,0,17,107,0,162,9,10,0,75
20200601,세종특별자치시,36,서울특별시,11,도봉구,11320,0,22,0,4,73,0,87,6,13,4,56
20200601,세종특별자치시,36,서울특별시,11,강북구,11305,0,13,4,7,45,0,77,0,15,3,32
20200601,세종특별자치시,36,서울특별시,11,성북구,11290,3,27,7,10,108,0,124,6,47,11,77
20200601,세종특별자치시,36,서울특별시,11,중랑구,11260,0,24,0,12,85,0,90,0,11,4,39
20200601,세종특별자치시,36,서울특별시,11,동대문구,11230,0,34,6,10,114,0,121,0,19,0,58
20200601,세종특별자치시,36,서울특별시,11,광진구,11215,0,31,0,9,84,3,109,4,7,0,56
20200601,세종특별자치시,36,서울특별시,11,성동구,11200,0,20,4,5,64,0,84,8,15,18,50
20200601,세종특별자치시,36,서울특별시,11,용산구,11170,0,11,3,18,75,4,83,8,13,6,42
20200601,세종특별자치시,36,서울특별시,11,중구,11140,0,21,0,0,63,0,59,3,25,6,21
20200601,세종특별자치시,36,서울특별시,11,종로구,11110,0,11,4,4,42,0,54,3,9,3,29
