"배송년월일","송하인_시명","송하인_시코드","수하인_시명","수하인_시코드","수하인_구명","수하인_구코드","대분류_착지물동량 가구/인테리어","대분류_착지물동량 기타","대분류_착지물동량 도서/음반","대분류_착지물동량 디지털/가전","대분류_착지물동량 생활/건강","대분류_착지물동량 스포츠/레저","대분류_착지물동량 식품","대분류_착지물동량 출산/육아","대분류_착지물동량 패션의류","대분류_착지물동량 패션잡화","대분류_착지물동량 화장품/미용"
20180101,대구광역시,27,서울특별시,11,송파구,11710,0,0,0,0,8,0,45,0,3,0,14
20180101,대구광역시,27,서울특별시,11,강남구,11680,0,0,0,0,9,0,34,0,3,0,17
20180101,대구광역시,27,서울특별시,11,서초구,11650,0,0,0,0,5,0,22,0,3,0,5
20180101,대구광역시,27,서울특별시,11,관악구,11620,0,0,0,0,11,0,37,0,3,0,17
20180101,대구광역시,27,서울특별시,11,동작구,11590,0,0,0,0,5,0,31,0,9,0,14
20180101,대구광역시,27,서울특별시,11,영등포구,11560,0,0,0,0,3,0,21,0,3,4,12
20180101,대구광역시,27,서울특별시,11,금천구,11545,0,0,0,0,4,0,27,0,0,0,6
20180101,대구광역시,27,서울특별시,11,구로구,11530,0,0,0,0,0,0,37,0,3,0,13
20180101,대구광역시,27,서울특별시,11,강서구,11500,0,0,0,0,7,0,48,0,8,0,12
20180101,대구광역시,27,서울특별시,11,양천구,11470,0,0,0,0,7,0,17,0,3,0,7
20180101,대구광역시,27,서울특별시,11,마포구,11440,0,0,0,0,0,0,24,0,3,0,12
20180101,충청북도,43,서울특별시,11,금천구,11545,6,0,0,0,6,0,12,0,7,0,0
20180101,충청북도,43,서울특별시,11,구로구,11530,5,0,0,0,3,0,3,0,6,0,0
20180101,충청북도,43,서울특별시,11,강서구,11500,4,0,0,0,0,0,9,0,10,0,0
20180101,충청북도,43,서울특별시,11,양천구,11470,4,0,0,0,0,0,8,0,4,0,0
20180101,충청북도,43,서울특별시,11,마포구,11440,5,0,0,0,0,0,27,0,5,0,0
20180101,충청북도,43,서울특별시,11,서대문구,11410,6,0,0,0,0,0,4,0,0,0,0
20180101,대구광역시,27,서울특별시,11,서대문구,11410,0,0,0,0,0,0,29,0,0,0,3
20180101,대구광역시,27,서울특별시,11,은평구,11380,0,0,0,0,4,0,24,0,0,0,10
20180101,대구광역시,27,서울특별시,11,노원구,11350,0,0,0,0,0,0,30,0,3,3,19
20180101,대구광역시,27,서울특별시,11,도봉구,11320,0,0,0,0,6,0,18,0,0,0,13
20180101,대구광역시,27,서울특별시,11,강북구,11305,0,0,0,0,5,0,30,0,0,0,4
20180101,대구광역시,27,서울특별시,11,성북구,11290,0,0,0,0,6,0,31,0,0,0,11
20180101,대구광역시,27,서울특별시,11,중랑구,11260,0,0,0,0,5,0,19,0,0,0,9
20180101,대구광역시,27,서울특별시,11,동대문구,11230,0,0,0,0,0,0,23,0,4,0,6
20180101,대구광역시,27,서울특별시,11,광진구,11215,3,0,0,0,4,0,24,0,0,0,7
20180101,충청남도,44,서울특별시,11,마포구,11440,0,0,0,0,13,0,0,0,0,0,0
20180101,대구광역시,27,서울특별시,11,성동구,11200,0,0,0,0,6,0,17,0,4,0,9
20180101,대구광역시,27,서울특별시,11,용산구,11170,0,0,0,0,4,0,12,0,0,0,3
20180101,대구광역시,27,서울특별시,11,중구,11140,0,0,0,0,0,0,19,0,4,0,4
20180101,대구광역시,27,서울특별시,11,종로구,11110,0,0,0,0,0,0,9,0,0,0,4
20180101,경기도,41,서울특별시,11,은평구,11380,31,495,310,133,318,12,394,13,275,119,553
20180101,경기도,41,서울특별시,11,서대문구,11410,15,476,313,87,227,3,237,12,215,77,291
20180101,경기도,41,서울특별시,11,마포구,11440,25,672,414,224,300,4,321,23,275,107,456
20180101,경기도,41,서울특별시,11,양천구,11470,25,807,416,133,326,3,363,18,351,122,507
20180101,경기도,41,서울특별시,11,강서구,11500,53,788,416,208,525,5,518,24,395,143,660
20180101,경기도,41,서울특별시,11,구로구,11530,18,501,244,108,345,3,374,23,232,82,410
20180101,경기도,41,서울특별시,11,금천구,11545,13,209,123,76,234,0,191,14,107,57,247
20180101,경기도,41,서울특별시,11,영등포구,11560,23,526,302,131,309,7,338,19,268,115,479
