"배송년월일","송하인_시명","송하인_시코드","송하인_구명","송하인_구코드","수하인_시명","수하인_시코드","수하인_구명","수하인_구코드","대분류_착지물동량 가구/인테리어","대분류_착지물동량 기타","대분류_착지물동량 도서/음반","대분류_착지물동량 디지털/가전","대분류_착지물동량 생활/건강","대분류_착지물동량 스포츠/레저","대분류_착지물동량 식품","대분류_착지물동량 출산/육아","대분류_착지물동량 패션의류","대분류_착지물동량 패션잡화","대분류_착지물동량 화장품/미용"
20180102,서울특별시,11,강남구,11680,서울특별시,11,강남구,11680,41,485,96,194,282,25,257,24,391,214,582
20180102,서울특별시,11,강남구,11680,서울특별시,11,송파구,11710,24,294,66,146,190,16,138,28,219,137,386
20180102,서울특별시,11,강남구,11680,서울특별시,11,강동구,11740,11,131,26,94,122,7,65,16,121,76,213
20180102,서울특별시,11,노원구,11350,서울특별시,11,동작구,11590,3,22,15,9,18,3,18,5,68,23,17
20180102,서울특별시,11,노원구,11350,서울특별시,11,영등포구,11560,5,30,18,15,22,4,18,4,68,22,17
20180102,서울특별시,11,노원구,11350,서울특별시,11,금천구,11545,0,22,14,10,6,3,8,0,69,16,13
20180102,서울특별시,11,노원구,11350,서울특별시,11,구로구,11530,0,23,21,14,16,0,30,5,74,28,18
20180102,서울특별시,11,노원구,11350,서울특별시,11,강서구,11500,6,36,19,16,29,3,45,13,121,37,22
20180102,서울특별시,11,노원구,11350,서울특별시,11,양천구,11470,8,30,16,14,24,0,20,8,90,30,20
20180102,서울특별시,11,강북구,11305,서울특별시,11,강동구,11740,8,35,4,23,26,5,5,10,73,26,25
20180102,서울특별시,11,강북구,11305,서울특별시,11,송파구,11710,11,69,4,45,43,7,14,30,134,70,37
20180102,서울특별시,11,강북구,11305,서울특별시,11,강남구,11680,19,82,4,58,49,8,12,16,139,62,40
20180102,서울특별시,11,강북구,11305,서울특별시,11,서초구,11650,5,42,9,36,33,7,5,23,99,35,26
20180102,서울특별시,11,강북구,11305,서울특별시,11,관악구,11620,9,46,4,30,39,9,14,19,154,59,32
20180102,서울특별시,11,강북구,11305,서울특별시,11,동작구,11590,7,46,0,24,28,0,8,8,84,28,24
20180102,서울특별시,11,강북구,11305,서울특별시,11,영등포구,11560,9,39,3,24,31,0,5,16,103,38,25
20180102,서울특별시,11,강북구,11305,서울특별시,11,금천구,11545,0,24,0,23,17,3,3,11,71,22,23
20180102,서울특별시,11,강북구,11305,서울특별시,11,구로구,11530,7,38,4,24,21,0,8,19,113,37,27
20180102,서울특별시,11,강북구,11305,서울특별시,11,강서구,11500,9,49,9,38,35,5,17,18,162,47,35
20180102,서울특별시,11,강북구,11305,서울특별시,11,양천구,11470,6,35,0,19,26,7,10,14,97,42,21
20180102,서울특별시,11,강북구,11305,서울특별시,11,마포구,11440,9,42,5,20,32,4,13,19,99,39,27
20180102,서울특별시,11,강북구,11305,서울특별시,11,서대문구,11410,0,28,0,27,19,4,7,8,78,26,20
20180102,서울특별시,11,강북구,11305,서울특별시,11,은평구,11380,8,48,0,23,24,7,14,12,97,35,22
20180102,서울특별시,11,강북구,11305,서울특별시,11,노원구,11350,3,66,5,33,23,0,7,12,131,50,30
20180102,서울특별시,11,강북구,11305,서울특별시,11,도봉구,11320,4,39,0,27,15,3,8,14,80,29,16
20180102,서울특별시,11,강북구,11305,서울특별시,11,강북구,11305,7,57,0,17,18,0,21,14,77,24,18
20180102,서울특별시,11,강북구,11305,서울특별시,11,성북구,11290,8,48,4,37,29,7,4,14,109,55,29
20180102,서울특별시,11,강북구,11305,서울특별시,11,중랑구,11260,4,46,0,25,21,3,10,7,81,27,22
20180102,서울특별시,11,강북구,11305,서울특별시,11,동대문구,11230,4,39,4,22,23,3,11,7,94,39,11
20180102,서울특별시,11,강북구,11305,서울특별시,11,광진구,11215,7,33,0,24,29,0,4,8,95,33,20
20180102,서울특별시,11,강북구,11305,서울특별시,11,성동구,11200,4,35,0,18,18,6,6,11,67,34,12
20180102,서울특별시,11,강북구,11305,서울특별시,11,용산구,11170,6,20,0,25,19,0,6,12,48,13,10
20180102,서울특별시,11,강북구,11305,서울특별시,11,중구,11140,3,33,0,17,11,3,0,0,47,17,12
20180102,서울특별시,11,강북구,11305,서울특별시,11,종로구,11110,3,19,3,11,16,0,8,5,44,26,11
20180102,서울특별시,11,노원구,11350,서울특별시,11,마포구,11440,5,28,28,14,27,4,27,0,76,24,13
20180102,서울특별시,11,노원구,11350,서울특별시,11,서대문구,11410,7,28,12,6,10,3,23,9,50,21,10
20180102,서울특별시,11,노원구,11350,서울특별시,11,은평구,11380,3,29,19,14,16,4,29,4,106,22,17
20180102,서울특별시,11,노원구,11350,서울특별시,11,노원구,11350,4,56,49,9,33,0,52,3,79,23,22
20180102,서울특별시,11,노원구,11350,서울특별시,11,도봉구,11320,0,31,9,8,10,3,19,0,58,21,8
20180102,서울특별시,11,노원구,11350,서울특별시,11,강북구,11305,3,25,18,6,10,0,22,6,51,17,15
20180102,서울특별시,11,노원구,11350,서울특별시,11,성북구,11290,7,41,21,12,14,5,19,8,116,53,17
20180102,서울특별시,11,노원구,11350,서울특별시,11,중랑구,11260,3,30,25,5,17,0,18,6,65,20,9
20180102,서울특별시,11,노원구,11350,서울특별시,11,동대문구,11230,5,25,21,10,18,0,17,0,55,19,16
20180102,서울특별시,11,노원구,11350,서울특별시,11,광진구,11215,7,17,15,11,22,3,18,9,64,31,19
20180102,서울특별시,11,노원구,11350,서울특별시,11,성동구,11200,4,18,13,9,15,0,16,3,56,23,13
20180102,서울특별시,11,노원구,11350,서울특별시,11,용산구,11170,7,21,10,20,21,0,22,0,46,17,6
20180102,서울특별시,11,노원구,11350,서울특별시,11,중구,11140,4,26,20,9,8,4,18,4,39,14,8
20180102,서울특별시,11,노원구,11350,서울특별시,11,종로구,11110,4,13,5,6,14,0,12,0,32,11,3
20180102,서울특별시,11,성동구,11200,서울특별시,11,종로구,11110,4,48,5,28,24,9,24,4,56,65,15
20180102,서울특별시,11,성동구,11200,서울특별시,11,중구,11140,3,55,8,28,31,13,26,5,82,100,9
20180102,서울특별시,11,성동구,11200,서울특별시,11,용산구,11170,4,57,12,64,36,11,29,0,66,98,15
20180102,서울특별시,11,성동구,11200,서울특별시,11,성동구,11200,7,82,15,36,47,19,42,11,105,138,17
20180102,서울특별시,11,성동구,11200,서울특별시,11,광진구,11215,3,96,16,45,62,13,37,10,116,109,24
20180102,서울특별시,11,성동구,11200,서울특별시,11,동대문구,11230,7,63,9,47,47,12,34,13,100,101,16
20180102,서울특별시,11,성동구,11200,서울특별시,11,중랑구,11260,8,57,7,39,36,13,25,13,109,85,14
20180102,서울특별시,11,성동구,11200,서울특별시,11,성북구,11290,6,84,6,67,56,21,42,20,114,123,30
20180102,서울특별시,11,성동구,11200,서울특별시,11,강북구,11305,3,39,0,27,19,12,22,16,88,68,11
20180102,서울특별시,11,성동구,11200,서울특별시,11,도봉구,11320,3,68,12,42,27,12,22,10,85,73,16
20180102,서울특별시,11,성동구,11200,서울특별시,11,노원구,11350,5,102,14,48,54,22,50,14,122,164,26
20180102,서울특별시,11,성동구,11200,서울특별시,11,은평구,11380,7,77,14,41,51,29,33,17,128,129,21
20180102,서울특별시,11,성동구,11200,서울특별시,11,서대문구,11410,6,66,8,35,43,14,33,8,76,94,10
20180102,서울특별시,11,성동구,11200,서울특별시,11,마포구,11440,12,98,19,49,70,10,44,7,121,138,24
20180102,서울특별시,11,성동구,11200,서울특별시,11,양천구,11470,3,59,14,46,40,12,38,18,109,120,20
20180102,서울특별시,11,성동구,11200,서울특별시,11,강서구,11500,7,197,23,80,84,21,49,22,182,166,33
20180102,서울특별시,11,성동구,11200,서울특별시,11,구로구,11530,3,57,12,48,47,21,38,14,110,69,25
20180102,서울특별시,11,성동구,11200,서울특별시,11,금천구,11545,4,48,5,32,63,10,20,4,70,55,12
20180102,서울특별시,11,성동구,11200,서울특별시,11,영등포구,11560,3,82,17,58,37,28,34,9,118,137,23
20180102,서울특별시,11,성동구,11200,서울특별시,11,동작구,11590,12,80,6,52,53,11,35,11,123,126,23
20180102,서울특별시,11,성동구,11200,서울특별시,11,관악구,11620,7,105,19,74,64,27,51,20,174,118,27
20180102,서울특별시,11,성동구,11200,서울특별시,11,서초구,11650,11,105,31,87,98,23,89,18,140,193,41
20180102,서울특별시,11,성동구,11200,서울특별시,11,강남구,11680,16,199,35,119,167,42,163,24,264,336,109
20180102,서울특별시,11,성동구,11200,서울특별시,11,송파구,11710,11,207,31,83,94,24,60,16,180,226,48
20180102,서울특별시,11,성동구,11200,서울특별시,11,강동구,11740,4,92,10,47,57,10,33,16,123,98,21
20180102,서울특별시,11,도봉구,11320,서울특별시,11,종로구,11110,7,91,31,59,43,3,44,3,26,15,20
20180102,서울특별시,11,도봉구,11320,서울특별시,11,중구,11140,3,110,17,56,25,0,44,0,26,23,22
20180102,서울특별시,11,도봉구,11320,서울특별시,11,용산구,11170,4,101,31,67,40,4,66,10,29,20,18
20180102,서울특별시,11,도봉구,11320,서울특별시,11,성동구,11200,9,136,35,74,53,3,78,7,43,29,36
20180102,서울특별시,11,도봉구,11320,서울특별시,11,광진구,11215,8,161,45,90,61,5,87,13,54,40,51
20180102,서울특별시,11,도봉구,11320,서울특별시,11,동대문구,11230,11,180,36,113,45,6,78,16,68,47,52
20180102,서울특별시,11,도봉구,11320,서울특별시,11,중랑구,11260,6,145,29,86,58,5,73,7,56,35,37
20180102,서울특별시,11,도봉구,11320,서울특별시,11,성북구,11290,6,194,56,96,64,11,93,11,84,90,42
20180102,서울특별시,11,도봉구,11320,서울특별시,11,강북구,11305,7,119,32,65,49,0,49,8,35,35,29
20180102,서울특별시,11,도봉구,11320,서울특별시,11,도봉구,11320,0,148,40,76,46,0,65,7,86,41,35
20180102,서울특별시,11,도봉구,11320,서울특별시,11,노원구,11350,14,232,108,127,95,3,98,22,60,68,53
20180102,서울특별시,11,도봉구,11320,서울특별시,11,은평구,11380,9,177,61,124,70,5,89,13,56,53,53
20180102,서울특별시,11,도봉구,11320,서울특별시,11,서대문구,11410,6,147,52,76,47,3,83,13,37,39,28
20180102,서울특별시,11,도봉구,11320,서울특별시,11,마포구,11440,6,237,55,135,81,5,110,23,50,45,46
20180102,서울특별시,11,도봉구,11320,서울특별시,11,양천구,11470,10,171,139,107,92,4,83,22,47,42,49
20180102,서울특별시,11,도봉구,11320,서울특별시,11,강서구,11500,15,252,100,196,75,7,121,24,82,87,58
20180102,서울특별시,11,서대문구,11410,서울특별시,11,종로구,11110,4,25,0,14,42,4,18,0,23,8,28
20180102,서울특별시,11,서대문구,11410,서울특별시,11,중구,11140,6,33,8,20,50,0,26,4,35,13,30
20180102,서울특별시,11,서대문구,11410,서울특별시,11,용산구,11170,4,31,3,23,67,3,24,4,20,16,36
20180102,서울특별시,11,서대문구,11410,서울특별시,11,성동구,11200,7,20,0,16,59,5,22,13,26,25,56
20180102,서울특별시,11,서대문구,11410,서울특별시,11,광진구,11215,4,29,6,23,79,4,31,12,37,20,58
20180102,서울특별시,11,서대문구,11410,서울특별시,11,동대문구,11230,7,32,0,22,67,0,24,7,40,26,62
20180102,서울특별시,11,서대문구,11410,서울특별시,11,중랑구,11260,9,31,0,16,53,3,28,3,30,18,62
20180102,서울특별시,11,서대문구,11410,서울특별시,11,성북구,11290,11,37,6,32,77,3,35,15,71,55,65
20180102,서울특별시,11,서대문구,11410,서울특별시,11,강북구,11305,10,15,0,13,51,4,18,3,35,24,47
20180102,서울특별시,11,서대문구,11410,서울특별시,11,도봉구,11320,5,24,4,20,61,4,24,12,33,15,44
20180102,서울특별시,11,서대문구,11410,서울특별시,11,노원구,11350,13,39,3,28,97,3,49,17,68,25,92
20180102,서울특별시,11,서대문구,11410,서울특별시,11,은평구,11380,6,39,5,28,75,0,38,16,42,32,63
20180102,서울특별시,11,서대문구,11410,서울특별시,11,서대문구,11410,0,36,4,25,68,4,26,7,29,21,51
20180102,서울특별시,11,서대문구,11410,서울특별시,11,마포구,11440,11,35,8,33,99,5,63,12,42,27,67
20180102,서울특별시,11,서대문구,11410,서울특별시,11,양천구,11470,8,36,0,24,75,4,28,13,36,30,66
20180102,서울특별시,11,서대문구,11410,서울특별시,11,강서구,11500,12,55,5,54,141,4,50,30,64,24,100
20180102,서울특별시,11,서대문구,11410,서울특별시,11,구로구,11530,7,31,0,30,74,6,36,16,47,30,61
20180102,서울특별시,11,서대문구,11410,서울특별시,11,금천구,11545,6,32,3,29,45,0,26,8,27,14,37
20180102,서울특별시,11,서대문구,11410,서울특별시,11,영등포구,11560,19,43,4,34,96,0,26,14,37,23,83
20180102,서울특별시,11,서대문구,11410,서울특별시,11,동작구,11590,4,42,0,37,85,6,32,9,40,23,67
20180102,서울특별시,11,서대문구,11410,서울특별시,11,관악구,11620,16,38,7,43,114,8,61,16,50,26,121
20180102,서울특별시,11,서대문구,11410,서울특별시,11,서초구,11650,6,53,7,40,124,8,63,18,40,47,102
20180102,서울특별시,11,서대문구,11410,서울특별시,11,강남구,11680,15,106,0,72,234,10,90,15,70,39,118
20180102,서울특별시,11,서대문구,11410,서울특별시,11,송파구,11710,23,60,4,45,146,11,64,12,68,27,97
20180102,서울특별시,11,서대문구,11410,서울특별시,11,강동구,11740,8,29,0,23,81,4,39,8,32,29,62
20180102,서울특별시,11,영등포구,11560,서울특별시,11,종로구,11110,11,74,26,103,36,11,45,4,21,15,13
20180102,서울특별시,11,영등포구,11560,서울특별시,11,중구,11140,6,86,61,152,40,0,77,6,39,14,22
20180102,서울특별시,11,영등포구,11560,서울특별시,11,용산구,11170,4,78,30,139,59,9,63,4,20,16,18
20180102,서울특별시,11,영등포구,11560,서울특별시,11,성동구,11200,10,89,46,160,53,7,71,4,47,14,17
20180102,서울특별시,11,영등포구,11560,서울특별시,11,광진구,11215,14,82,52,140,58,6,78,5,62,15,21
20180102,서울특별시,11,영등포구,11560,서울특별시,11,동대문구,11230,5,110,38,163,65,0,72,5,70,18,16
20180102,서울특별시,11,영등포구,11560,서울특별시,11,중랑구,11260,8,105,25,145,48,3,77,5,62,16,17
20180102,서울특별시,11,영등포구,11560,서울특별시,11,성북구,11290,11,122,32,201,72,7,89,8,73,41,16
20180102,서울특별시,11,영등포구,11560,서울특별시,11,강북구,11305,5,76,25,117,35,3,60,0,35,14,7
20180102,서울특별시,11,영등포구,11560,서울특별시,11,도봉구,11320,5,76,41,114,60,4,62,0,42,14,13
20180102,서울특별시,11,영등포구,11560,서울특별시,11,노원구,11350,13,140,45,210,94,4,102,7,68,23,29
20180102,서울특별시,11,영등포구,11560,서울특별시,11,은평구,11380,7,103,24,172,59,3,97,4,52,18,28
20180102,서울특별시,11,영등포구,11560,서울특별시,11,서대문구,11410,11,90,46,119,46,5,83,7,45,14,18
20180102,서울특별시,11,영등포구,11560,서울특별시,11,마포구,11440,6,124,89,212,72,7,101,6,61,18,21
20180102,서울특별시,11,영등포구,11560,서울특별시,11,양천구,11470,11,122,32,184,60,7,92,5,55,22,25
20180102,서울특별시,11,영등포구,11560,서울특별시,11,강서구,11500,12,172,53,263,118,11,153,7,80,27,32
20180102,서울특별시,11,영등포구,11560,서울특별시,11,구로구,11530,9,141,37,207,91,5,80,11,62,18,24
20180102,서울특별시,11,영등포구,11560,서울특별시,11,금천구,11545,6,93,16,151,40,6,58,5,49,22,29
20180102,서울특별시,11,영등포구,11560,서울특별시,11,영등포구,11560,18,160,59,216,79,5,110,9,52,24,29
20180102,서울특별시,11,영등포구,11560,서울특별시,11,동작구,11590,9,111,29,167,64,11,103,4,54,17,34
20180102,서울특별시,11,영등포구,11560,서울특별시,11,관악구,11620,9,166,57,208,86,6,128,11,89,17,37
20180102,서울특별시,11,영등포구,11560,서울특별시,11,서초구,11650,22,137,67,263,101,10,121,11,67,37,33
20180102,서울특별시,11,영등포구,11560,서울특별시,11,강남구,11680,19,245,111,353,154,21,179,8,91,38,55
20180102,서울특별시,11,영등포구,11560,서울특별시,11,송파구,11710,14,192,71,324,109,17,161,6,78,30,39
20180102,서울특별시,11,영등포구,11560,서울특별시,11,강동구,11740,7,118,33,169,73,0,78,5,56,16,19
20180102,서울특별시,11,구로구,11530,서울특별시,11,강동구,11740,9,361,8,127,74,17,54,14,226,40,93
20180102,서울특별시,11,구로구,11530,서울특별시,11,송파구,11710,23,712,25,190,134,26,108,36,379,72,152
20180102,서울특별시,11,구로구,11530,서울특별시,11,강남구,11680,22,881,28,268,179,27,117,29,456,94,170
20180102,서울특별시,11,구로구,11530,서울특별시,11,서초구,11650,14,648,18,210,116,17,84,21,275,50,107
20180102,서울특별시,11,구로구,11530,서울특별시,11,관악구,11620,10,510,14,132,82,15,84,20,273,52,116
20180102,서울특별시,11,구로구,11530,서울특별시,11,동작구,11590,9,424,8,119,82,15,71,14,223,40,88
20180102,서울특별시,11,구로구,11530,서울특별시,11,영등포구,11560,11,452,15,151,118,17,76,13,215,46,87
20180102,서울특별시,11,구로구,11530,서울특별시,11,금천구,11545,7,278,9,183,52,8,29,11,152,31,48
20180102,서울특별시,11,구로구,11530,서울특별시,11,구로구,11530,11,434,8,164,110,18,80,19,226,48,121
20180102,서울특별시,11,구로구,11530,서울특별시,11,강서구,11500,18,567,12,171,138,28,95,32,334,58,105
20180102,서울특별시,11,구로구,11530,서울특별시,11,양천구,11470,8,369,10,147,71,16,54,18,204,45,86
20180102,서울특별시,11,구로구,11530,서울특별시,11,마포구,11440,9,503,16,141,106,11,93,12,259,37,99
20180102,서울특별시,11,구로구,11530,서울특별시,11,서대문구,11410,13,343,12,84,48,7,50,13,191,40,57
20180102,서울특별시,11,구로구,11530,서울특별시,11,은평구,11380,13,352,6,103,73,13,61,8,228,41,91
20180102,서울특별시,11,구로구,11530,서울특별시,11,노원구,11350,13,468,12,148,88,27,71,22,283,48,115
20180102,서울특별시,11,구로구,11530,서울특별시,11,도봉구,11320,4,255,9,65,46,13,55,14,157,29,53
20180102,서울특별시,11,마포구,11440,서울특별시,11,강동구,11740,8,92,56,100,70,14,86,31,67,55,55
20180102,서울특별시,11,마포구,11440,서울특별시,11,송파구,11710,18,152,101,172,142,23,187,44,125,127,95
20180102,서울특별시,11,마포구,11440,서울특별시,11,강남구,11680,18,237,99,160,171,24,256,50,186,145,139
20180102,서울특별시,11,마포구,11440,서울특별시,11,서초구,11650,14,138,84,139,136,28,144,20,90,107,69
20180102,서울특별시,11,마포구,11440,서울특별시,11,관악구,11620,13,103,64,113,111,18,140,31,107,87,73
20180102,서울특별시,11,마포구,11440,서울특별시,11,동작구,11590,12,81,61,87,59,13,96,25,80,90,62
20180102,서울특별시,11,마포구,11440,서울특별시,11,영등포구,11560,12,128,60,120,87,13,109,28,71,69,59
20180102,서울특별시,11,마포구,11440,서울특별시,11,금천구,11545,6,63,25,70,52,4,43,20,71,43,34
20180102,서울특별시,11,마포구,11440,서울특별시,11,구로구,11530,11,74,52,122,61,17,96,29,67,62,36
20180102,서울특별시,11,마포구,11440,서울특별시,11,강서구,11500,18,135,84,127,118,13,160,42,126,97,85
20180102,서울특별시,11,마포구,11440,서울특별시,11,양천구,11470,4,82,56,99,90,20,80,32,51,59,56
20180102,서울특별시,11,마포구,11440,서울특별시,11,마포구,11440,18,190,89,114,108,11,134,28,119,86,80
20180102,서울특별시,11,마포구,11440,서울특별시,11,서대문구,11410,8,95,56,71,62,11,78,17,68,62,48
20180102,서울특별시,11,마포구,11440,서울특별시,11,은평구,11380,11,90,47,88,70,17,80,34,88,76,52
20180102,서울특별시,11,마포구,11440,서울특별시,11,노원구,11350,5,102,66,97,81,10,97,28,95,98,72
20180102,서울특별시,11,마포구,11440,서울특별시,11,도봉구,11320,5,71,32,63,45,7,68,20,69,57,36
20180102,서울특별시,11,마포구,11440,서울특별시,11,강북구,11305,4,46,31,53,50,13,64,14,49,39,39
20180102,서울특별시,11,마포구,11440,서울특별시,11,성북구,11290,11,89,65,85,88,28,102,22,108,105,52
20180102,서울특별시,11,마포구,11440,서울특별시,11,중랑구,11260,5,73,42,65,67,8,87,26,71,61,43
20180102,서울특별시,11,마포구,11440,서울특별시,11,동대문구,11230,9,76,42,68,70,14,80,23,91,74,55
20180102,서울특별시,11,마포구,11440,서울특별시,11,광진구,11215,12,60,39,95,68,11,84,22,76,61,48
20180102,서울특별시,11,마포구,11440,서울특별시,11,성동구,11200,7,69,51,78,90,7,75,22,71,71,48
20180102,서울특별시,11,마포구,11440,서울특별시,11,용산구,11170,6,70,52,85,57,5,92,12,50,47,39
20180102,서울특별시,11,마포구,11440,서울특별시,11,중구,11140,6,78,27,49,66,7,71,12,57,39,30
20180102,서울특별시,11,마포구,11440,서울특별시,11,종로구,11110,4,56,40,47,47,8,66,8,33,42,31
20180102,서울특별시,11,구로구,11530,서울특별시,11,강북구,11305,8,228,10,70,59,8,47,6,166,23,61
20180102,서울특별시,11,구로구,11530,서울특별시,11,성북구,11290,11,432,14,89,72,19,73,18,292,76,95
20180102,서울특별시,11,구로구,11530,서울특별시,11,중랑구,11260,5,305,5,71,59,11,46,20,185,30,76
20180102,서울특별시,11,구로구,11530,서울특별시,11,동대문구,11230,13,359,12,84,51,10,68,15,273,35,78
20180102,서울특별시,11,구로구,11530,서울특별시,11,광진구,11215,6,367,12,136,55,15,55,9,212,34,90
20180102,서울특별시,11,구로구,11530,서울특별시,11,성동구,11200,7,303,6,94,67,11,43,16,201,36,66
20180102,서울특별시,11,구로구,11530,서울특별시,11,용산구,11170,3,381,12,257,56,13,49,9,166,25,56
20180102,서울특별시,11,구로구,11530,서울특별시,11,중구,11140,5,330,12,117,55,7,17,15,183,23,49
20180102,서울특별시,11,구로구,11530,서울특별시,11,종로구,11110,7,297,11,75,56,6,32,5,98,23,38
20180102,서울특별시,11,은평구,11380,서울특별시,11,종로구,11110,5,22,8,13,24,8,15,0,20,6,22
20180102,서울특별시,11,은평구,11380,서울특별시,11,중구,11140,7,21,7,6,39,0,17,6,34,12,28
20180102,서울특별시,11,은평구,11380,서울특별시,11,용산구,11170,10,28,5,17,34,7,21,0,33,7,35
20180102,서울특별시,11,은평구,11380,서울특별시,11,성동구,11200,14,39,4,18,49,9,35,4,62,22,43
20180102,서울특별시,11,은평구,11380,서울특별시,11,광진구,11215,16,62,5,22,59,10,31,6,37,23,47
20180102,서울특별시,11,은평구,11380,서울특별시,11,동대문구,11230,9,41,11,18,62,6,30,3,47,27,31
20180102,서울특별시,11,은평구,11380,서울특별시,11,중랑구,11260,9,46,5,22,46,3,43,5,62,20,44
20180102,서울특별시,11,은평구,11380,서울특별시,11,성북구,11290,8,48,12,14,70,16,38,5,85,62,45
20180102,서울특별시,11,은평구,11380,서울특별시,11,강북구,11305,10,25,13,13,32,6,27,4,46,15,42
20180102,서울특별시,11,은평구,11380,서울특별시,11,도봉구,11320,12,41,6,13,35,6,34,6,49,19,37
20180102,서울특별시,11,은평구,11380,서울특별시,11,노원구,11350,12,65,15,24,81,12,49,5,52,31,37
20180102,서울특별시,11,은평구,11380,서울특별시,11,은평구,11380,10,47,4,24,62,10,73,15,75,29,55
20180102,서울특별시,11,은평구,11380,서울특별시,11,서대문구,11410,10,31,8,13,56,12,41,0,39,18,26
20180102,서울특별시,11,은평구,11380,서울특별시,11,마포구,11440,22,39,18,27,54,12,39,6,64,26,55
20180102,서울특별시,11,은평구,11380,서울특별시,11,양천구,11470,18,52,7,13,58,17,33,9,56,14,65
20180102,서울특별시,11,은평구,11380,서울특별시,11,강서구,11500,25,58,20,29,84,15,64,6,76,43,73
20180102,서울특별시,11,은평구,11380,서울특별시,11,구로구,11530,19,44,0,31,51,12,37,6,44,25,46
20180102,서울특별시,11,은평구,11380,서울특별시,11,금천구,11545,17,24,6,16,44,7,22,4,47,10,22
20180102,서울특별시,11,은평구,11380,서울특별시,11,영등포구,11560,15,56,14,23,65,12,47,5,52,23,55
20180102,서울특별시,11,은평구,11380,서울특별시,11,동작구,11590,10,50,13,21,57,10,63,6,66,16,64
20180102,서울특별시,11,은평구,11380,서울특별시,11,관악구,11620,16,51,10,29,68,12,64,5,56,31,62
20180102,서울특별시,11,은평구,11380,서울특별시,11,서초구,11650,19,52,9,26,79,19,48,5,52,31,55
20180102,서울특별시,11,은평구,11380,서울특별시,11,강남구,11680,25,86,12,31,123,26,75,14,81,47,92
20180102,서울특별시,11,은평구,11380,서울특별시,11,송파구,11710,9,114,12,36,118,25,67,15,86,38,73
20180102,서울특별시,11,은평구,11380,서울특별시,11,강동구,11740,11,28,10,12,61,13,37,5,59,29,57
20180102,서울특별시,11,동작구,11590,서울특별시,11,강동구,11740,22,28,23,12,26,3,12,4,42,16,64
20180102,서울특별시,11,동작구,11590,서울특별시,11,송파구,11710,30,80,13,22,52,10,15,4,46,20,73
20180102,서울특별시,11,동작구,11590,서울특별시,11,강남구,11680,24,91,33,18,63,4,18,7,87,32,85
20180102,서울특별시,11,동작구,11590,서울특별시,11,서초구,11650,20,56,16,19,36,4,14,7,45,28,43
20180102,서울특별시,11,동작구,11590,서울특별시,11,관악구,11620,25,44,13,17,30,10,18,5,60,17,55
20180102,서울특별시,11,동작구,11590,서울특별시,11,동작구,11590,12,63,26,14,33,10,18,8,58,23,62
20180102,서울특별시,11,동작구,11590,서울특별시,11,영등포구,11560,10,31,9,17,16,4,10,5,41,16,64
20180102,서울특별시,11,동작구,11590,서울특별시,11,금천구,11545,6,21,8,11,11,5,11,3,42,10,21
20180102,서울특별시,11,동작구,11590,서울특별시,11,구로구,11530,12,29,12,17,15,5,8,0,30,11,28
20180102,서울특별시,11,동작구,11590,서울특별시,11,강서구,11500,17,42,19,19,32,6,20,9,70,12,102
20180102,서울특별시,11,동작구,11590,서울특별시,11,양천구,11470,10,32,8,13,17,4,20,5,33,11,46
20180102,서울특별시,11,동작구,11590,서울특별시,11,마포구,11440,15,54,17,21,26,5,16,4,53,15,60
20180102,서울특별시,11,동작구,11590,서울특별시,11,서대문구,11410,14,21,8,5,17,4,8,7,36,9,32
20180102,서울특별시,11,동작구,11590,서울특별시,11,은평구,11380,12,34,12,17,28,7,12,7,54,18,44
20180102,서울특별시,11,동작구,11590,서울특별시,11,노원구,11350,15,40,22,16,31,9,13,7,56,16,65
20180102,서울특별시,11,동작구,11590,서울특별시,11,도봉구,11320,8,19,18,11,8,0,9,6,30,8,28
20180102,서울특별시,11,동작구,11590,서울특별시,11,강북구,11305,7,18,11,5,21,5,4,4,29,15,38
20180102,서울특별시,11,동작구,11590,서울특별시,11,성북구,11290,13,32,18,13,26,8,7,3,83,44,51
20180102,서울특별시,11,동작구,11590,서울특별시,11,중랑구,11260,7,36,14,4,22,0,9,7,43,21,39
20180102,서울특별시,11,동작구,11590,서울특별시,11,동대문구,11230,12,43,16,9,22,0,8,4,62,15,42
20180102,서울특별시,11,동작구,11590,서울특별시,11,광진구,11215,21,31,17,17,22,4,7,5,36,15,53
20180102,서울특별시,11,동작구,11590,서울특별시,11,성동구,11200,10,34,18,9,14,5,10,0,39,16,26
20180102,서울특별시,11,동작구,11590,서울특별시,11,용산구,11170,10,21,0,14,16,0,6,4,20,6,22
20180102,서울특별시,11,동작구,11590,서울특별시,11,중구,11140,5,28,6,4,19,0,11,0,32,9,30
20180102,서울특별시,11,동작구,11590,서울특별시,11,종로구,11110,7,30,11,7,21,0,7,0,24,13,18
20180102,서울특별시,11,중랑구,11260,서울특별시,11,강동구,11740,18,96,21,90,106,26,73,17,113,35,56
20180102,서울특별시,11,송파구,11710,서울특별시,11,종로구,11110,3,38,14,27,46,0,37,7,57,47,40
20180102,서울특별시,11,송파구,11710,서울특별시,11,중구,11140,3,71,3,33,54,7,46,4,77,35,36
20180102,서울특별시,11,송파구,11710,서울특별시,11,용산구,11170,6,77,7,58,52,6,61,3,86,49,52
