"배송년월일","송하인_시명","송하인_시코드","수하인_시명","수하인_시코드","수하인_구명","수하인_구코드","대분류_착지물동량 가구/인테리어","대분류_착지물동량 기타","대분류_착지물동량 도서/음반","대분류_착지물동량 디지털/가전","대분류_착지물동량 생활/건강","대분류_착지물동량 스포츠/레저","대분류_착지물동량 식품","대분류_착지물동량 출산/육아","대분류_착지물동량 패션의류","대분류_착지물동량 패션잡화","대분류_착지물동량 화장품/미용"
20220501,울산광역시,31,서울특별시,11,강남구,11680,0,0,0,0,0,0,0,0,0,3,0
20220501,울산광역시,31,서울특별시,11,서초구,11650,0,3,0,0,0,0,0,0,0,4,0
20220501,울산광역시,31,서울특별시,11,관악구,11620,0,0,0,0,8,0,0,0,0,6,0
20220501,울산광역시,31,서울특별시,11,동작구,11590,0,0,0,0,5,0,0,0,0,3,0
20220501,울산광역시,31,서울특별시,11,영등포구,11560,0,0,0,0,0,0,0,0,0,0,0
20220501,울산광역시,31,서울특별시,11,금천구,11545,0,0,0,0,0,0,0,0,0,4,0
20220501,울산광역시,31,서울특별시,11,구로구,11530,0,0,0,0,4,0,0,0,0,0,0
20220501,울산광역시,31,서울특별시,11,강서구,11500,0,0,0,0,5,0,0,0,0,9,0
20220501,울산광역시,31,서울특별시,11,양천구,11470,0,0,0,0,6,0,0,0,0,3,0
20220501,울산광역시,31,서울특별시,11,마포구,11440,0,0,0,0,3,0,0,0,0,7,0
20220501,울산광역시,31,서울특별시,11,서대문구,11410,0,0,0,0,8,0,0,0,0,4,0
20220501,울산광역시,31,서울특별시,11,은평구,11380,0,0,0,0,0,0,0,0,0,0,0
20220501,울산광역시,31,서울특별시,11,노원구,11350,0,0,0,0,4,0,0,0,0,4,0
20220501,울산광역시,31,서울특별시,11,도봉구,11320,0,0,0,0,0,0,0,0,0,0,0
20220501,울산광역시,31,서울특별시,11,강북구,11305,0,0,0,0,11,0,0,0,0,0,0
20220501,울산광역시,31,서울특별시,11,성북구,11290,0,0,0,0,0,0,0,0,3,0,0
20220501,울산광역시,31,서울특별시,11,중랑구,11260,0,0,0,0,8,0,0,0,0,5,0
20220501,울산광역시,31,서울특별시,11,동대문구,11230,0,0,0,0,0,0,0,0,0,0,0
20220501,울산광역시,31,서울특별시,11,광진구,11215,0,0,0,0,0,0,0,0,0,6,0
20220501,울산광역시,31,서울특별시,11,성동구,11200,0,5,0,0,0,0,0,0,0,3,0
20220501,울산광역시,31,서울특별시,11,용산구,11170,0,0,0,0,0,0,0,0,0,3,0
20220501,울산광역시,31,서울특별시,11,중구,11140,0,0,0,0,0,0,0,0,0,0,0
20220501,경상남도,48,서울특별시,11,용산구,11170,3,5,0,0,8,0,12,0,0,0,0
20220501,세종특별자치시,36,서울특별시,11,도봉구,11320,0,0,0,0,7,0,0,0,0,0,10
20220501,세종특별자치시,36,서울특별시,11,노원구,11350,0,0,0,0,15,0,0,0,0,0,16
20220501,세종특별자치시,36,서울특별시,11,은평구,11380,0,0,0,0,13,0,0,0,0,0,12
20220501,세종특별자치시,36,서울특별시,11,서대문구,11410,0,0,0,0,5,0,0,0,0,0,14
20220501,세종특별자치시,36,서울특별시,11,마포구,11440,0,0,0,0,12,0,0,0,0,0,14
20220501,세종특별자치시,36,서울특별시,11,양천구,11470,0,0,0,0,17,0,0,0,0,0,10
20220501,세종특별자치시,36,서울특별시,11,강서구,11500,0,0,0,0,21,0,0,0,0,0,23
20220501,세종특별자치시,36,서울특별시,11,구로구,11530,0,0,0,0,13,0,0,0,0,0,14
20220501,세종특별자치시,36,서울특별시,11,금천구,11545,0,0,0,0,6,0,0,0,0,0,7
20220501,세종특별자치시,36,서울특별시,11,영등포구,11560,0,0,0,0,11,0,0,0,0,0,16
20220501,세종특별자치시,36,서울특별시,11,동작구,11590,0,0,0,0,15,0,0,0,0,0,16
20220501,세종특별자치시,36,서울특별시,11,관악구,11620,0,0,0,0,16,0,0,0,0,0,19
20220501,세종특별자치시,36,서울특별시,11,서초구,11650,0,0,0,0,17,0,0,0,0,0,18
20220501,세종특별자치시,36,서울특별시,11,강남구,11680,0,0,0,0,22,0,0,0,0,0,24
20220501,세종특별자치시,36,서울특별시,11,송파구,11710,0,0,0,0,29,0,0,0,0,0,15
20220501,세종특별자치시,36,서울특별시,11,강동구,11740,0,0,0,0,12,0,0,0,0,0,13
20220501,대전광역시,30,서울특별시,11,종로구,11110,7,0,0,0,8,0,441,4,0,0,0
20220501,대전광역시,30,서울특별시,11,중구,11140,0,0,0,0,0,0,429,0,0,0,0
20220501,대전광역시,30,서울특별시,11,용산구,11170,0,0,0,0,0,0,143,0,0,0,0
20220501,대전광역시,30,서울특별시,11,성동구,11200,3,0,0,3,0,0,250,0,0,0,0
20220501,대전광역시,30,서울특별시,11,광진구,11215,0,0,0,0,0,0,189,3,0,0,0
20220501,대전광역시,30,서울특별시,11,동대문구,11230,14,0,3,6,0,0,213,5,0,0,0
20220501,대전광역시,30,서울특별시,11,중랑구,11260,6,0,0,6,0,0,162,6,0,0,0
20220501,대전광역시,30,서울특별시,11,성북구,11290,5,0,0,0,4,0,427,5,0,0,0
20220501,대전광역시,30,서울특별시,11,강북구,11305,13,0,0,3,0,0,145,7,0,0,0
20220501,경상남도,48,서울특별시,11,성동구,11200,3,0,0,0,12,0,24,0,0,0,0
20220501,경상남도,48,서울특별시,11,광진구,11215,6,0,0,0,14,0,18,0,0,0,0
20220501,경상남도,48,서울특별시,11,동대문구,11230,4,0,0,0,12,0,28,0,0,0,0
20220501,경상남도,48,서울특별시,11,중랑구,11260,4,6,0,0,19,0,13,0,0,0,0
20220501,경상남도,48,서울특별시,11,성북구,11290,0,0,0,0,20,0,25,0,0,0,0
20220501,경상남도,48,서울특별시,11,강북구,11305,0,0,0,0,14,0,10,0,0,0,0
20220501,경상남도,48,서울특별시,11,도봉구,11320,3,0,0,0,10,0,13,0,0,0,0
20220501,경상남도,48,서울특별시,11,노원구,11350,6,0,0,0,15,0,29,0,0,0,0
20220501,경상남도,48,서울특별시,11,은평구,11380,3,0,0,0,25,0,35,0,0,0,5
20220501,경상남도,48,서울특별시,11,서대문구,11410,4,0,0,0,20,0,17,0,0,0,0
20220501,경상북도,47,서울특별시,11,강동구,11740,0,5,0,0,15,0,103,0,0,0,85
20220501,경상북도,47,서울특별시,11,송파구,11710,0,17,0,0,27,0,188,0,5,0,156
20220501,인천광역시,28,서울특별시,11,송파구,11710,11,48,5,21,86,8,456,41,34,134,109
20220501,인천광역시,28,서울특별시,11,강남구,11680,11,58,8,30,101,4,479,23,42,121,160
20220501,인천광역시,28,서울특별시,11,서초구,11650,0,43,0,20,73,5,368,19,24,87,110
20220501,인천광역시,28,서울특별시,11,관악구,11620,3,30,0,6,62,8,738,15,17,84,84
20220501,인천광역시,28,서울특별시,11,동작구,11590,0,28,4,14,49,5,394,16,20,74,62
20220501,인천광역시,28,서울특별시,11,영등포구,11560,6,32,0,19,43,10,254,8,18,95,66
20220501,인천광역시,28,서울특별시,11,금천구,11545,0,15,0,3,20,0,140,3,6,44,34
20220501,인천광역시,28,서울특별시,11,구로구,11530,0,31,3,10,51,7,202,9,5,68,69
20220501,충청북도,43,서울특별시,11,송파구,11710,0,12,0,0,63,0,50,5,0,0,23
20220501,충청북도,43,서울특별시,11,강동구,11740,0,7,0,0,38,0,29,0,0,0,13
20220501,인천광역시,28,서울특별시,11,강서구,11500,0,38,0,19,55,6,354,21,19,109,84
20220501,인천광역시,28,서울특별시,11,양천구,11470,4,26,3,9,43,4,223,13,15,98,59
20220501,인천광역시,28,서울특별시,11,마포구,11440,5,32,0,16,46,8,303,12,28,82,100
20220501,인천광역시,28,서울특별시,11,서대문구,11410,3,23,0,18,36,4,220,18,15,50,67
20220501,인천광역시,28,서울특별시,11,은평구,11380,0,32,0,14,38,4,231,14,11,97,56
20220501,인천광역시,28,서울특별시,11,노원구,11350,5,28,0,5,40,4,217,12,35,89,53
20220501,인천광역시,28,서울특별시,11,도봉구,11320,0,20,0,7,17,5,137,7,11,46,32
20220501,인천광역시,28,서울특별시,11,강북구,11305,0,10,0,5,19,5,131,3,8,46,20
20220501,인천광역시,28,서울특별시,11,성북구,11290,5,31,0,7,47,6,254,18,31,99,72
20220501,인천광역시,28,서울특별시,11,중랑구,11260,9,13,0,10,31,6,168,9,13,57,31
20220501,인천광역시,28,서울특별시,11,동대문구,11230,4,19,0,11,31,38,209,10,19,116,49
20220501,인천광역시,28,서울특별시,11,광진구,11215,3,20,0,9,30,3,219,8,19,59,51
20220501,인천광역시,28,서울특별시,11,성동구,11200,0,23,0,9,32,6,185,10,18,68,59
20220501,인천광역시,28,서울특별시,11,용산구,11170,3,34,3,11,48,3,215,4,14,46,53
20220501,인천광역시,28,서울특별시,11,중구,11140,0,20,0,7,23,6,98,4,59,40,28
20220501,인천광역시,28,서울특별시,11,종로구,11110,7,20,3,0,23,0,119,5,7,32,28
20220501,강원도,42,서울특별시,11,도봉구,11320,0,0,0,0,0,0,11,0,0,0,0
20220501,경상북도,47,서울특별시,11,강남구,11680,0,15,3,0,15,0,168,0,5,0,162
20220501,경상북도,47,서울특별시,11,서초구,11650,0,8,0,0,8,0,123,0,0,0,110
20220501,경상북도,47,서울특별시,11,관악구,11620,0,11,0,0,19,0,117,0,0,0,162
20220501,경상북도,47,서울특별시,11,동작구,11590,0,9,0,0,16,0,104,0,0,0,99
20220501,경상북도,47,서울특별시,11,영등포구,11560,4,6,0,0,18,0,128,0,0,0,145
20220501,경상북도,47,서울특별시,11,금천구,11545,0,4,0,0,14,0,47,0,0,0,54
20220501,경상북도,47,서울특별시,11,구로구,11530,0,8,0,0,13,0,99,0,0,0,96
20220501,경상북도,47,서울특별시,11,강서구,11500,0,11,0,0,9,0,148,0,0,0,182
20220501,경상북도,47,서울특별시,11,양천구,11470,0,7,0,0,10,0,105,0,0,0,90
20220501,경상북도,47,서울특별시,11,마포구,11440,0,8,0,0,32,0,100,0,0,0,122
20220501,대전광역시,30,서울특별시,11,도봉구,11320,0,0,0,0,8,0,143,4,0,0,0
20220501,대전광역시,30,서울특별시,11,노원구,11350,20,0,6,8,0,0,227,6,0,0,0
20220501,대전광역시,30,서울특별시,11,은평구,11380,9,0,0,0,4,0,246,15,0,0,0
20220501,대전광역시,30,서울특별시,11,서대문구,11410,3,0,0,0,0,0,310,0,0,0,0
20220501,대전광역시,30,서울특별시,11,마포구,11440,14,0,0,3,4,0,290,0,0,0,0
