"배송년월일","송하인_시명","송하인_시코드","수하인_시명","수하인_시코드","수하인_구명","수하인_구코드","대분류_착지물동량 가구/인테리어","대분류_착지물동량 기타","대분류_착지물동량 도서/음반","대분류_착지물동량 디지털/가전","대분류_착지물동량 생활/건강","대분류_착지물동량 스포츠/레저","대분류_착지물동량 식품","대분류_착지물동량 출산/육아","대분류_착지물동량 패션의류","대분류_착지물동량 패션잡화","대분류_착지물동량 화장품/미용"
20220401,충청북도,43,서울특별시,11,종로구,11110,16,52,7,17,79,8,219,15,57,18,28
20220401,충청북도,43,서울특별시,11,중구,11140,19,43,7,11,130,13,180,28,78,7,32
20220401,충청북도,43,서울특별시,11,용산구,11170,18,42,18,34,139,7,302,35,76,19,64
20220401,충청북도,43,서울특별시,11,성동구,11200,29,68,25,19,159,8,409,86,170,34,73
20220401,충청북도,43,서울특별시,11,광진구,11215,32,70,27,21,239,10,438,70,123,22,86
20220401,충청북도,43,서울특별시,11,동대문구,11230,41,87,18,13,190,6,439,66,100,15,74
20220401,충청북도,43,서울특별시,11,중랑구,11260,30,66,16,12,231,9,436,74,99,24,99
20220401,충청북도,43,서울특별시,11,성북구,11290,34,97,20,23,246,15,532,91,184,34,118
20220401,충청북도,43,서울특별시,11,강북구,11305,29,39,13,9,153,11,361,37,89,8,54
20220401,충청북도,43,서울특별시,11,도봉구,11320,30,41,6,15,160,29,386,65,69,6,59
20220401,충청북도,43,서울특별시,11,노원구,11350,32,75,23,15,277,10,611,96,128,22,113
20220401,충청북도,43,서울특별시,11,은평구,11380,39,72,25,22,261,6,548,84,122,27,90
20220401,충청북도,43,서울특별시,11,서대문구,11410,26,51,11,14,216,6,374,76,103,13,64
20220401,충청북도,43,서울특별시,11,마포구,11440,37,106,31,39,287,16,454,85,112,37,100
20220401,충청북도,43,서울특별시,11,양천구,11470,42,53,23,24,248,8,442,72,112,14,87
20220401,충청북도,43,서울특별시,11,강서구,11500,62,141,31,36,357,12,712,137,245,32,132
20220401,충청북도,43,서울특별시,11,구로구,11530,27,89,19,25,228,17,425,92,113,24,100
20220401,충청북도,43,서울특별시,11,금천구,11545,24,92,8,24,145,6,207,52,123,48,52
20220401,충청북도,43,서울특별시,11,영등포구,11560,53,91,21,20,215,20,556,96,131,26,105
20220401,충청북도,43,서울특별시,11,동작구,11590,25,46,13,14,179,8,462,69,115,19,79
20220401,충청북도,43,서울특별시,11,관악구,11620,54,84,11,28,313,14,603,73,139,22,121
20220401,충청북도,43,서울특별시,11,서초구,11650,35,101,28,26,239,19,585,71,137,20,97
20220401,충청북도,43,서울특별시,11,강남구,11680,41,147,45,41,381,72,901,88,195,30,148
20220401,충청북도,43,서울특별시,11,송파구,11710,59,158,50,30,388,20,943,163,199,25,183
20220401,충청북도,43,서울특별시,11,강동구,11740,44,88,35,21,283,11,521,148,121,45,93
20220401,강원도,42,서울특별시,11,강동구,11740,5,39,8,12,48,0,173,10,18,13,8
20220401,강원도,42,서울특별시,11,송파구,11710,6,68,5,12,51,6,277,24,29,7,11
20220401,강원도,42,서울특별시,11,강남구,11680,21,90,14,16,75,5,304,14,39,15,16
20220401,강원도,42,서울특별시,11,서초구,11650,4,46,12,14,52,0,225,8,16,10,8
20220401,강원도,42,서울특별시,11,관악구,11620,5,35,3,10,48,0,185,12,16,10,12
20220401,강원도,42,서울특별시,11,동작구,11590,5,24,0,5,25,0,153,8,11,5,7
20220401,강원도,42,서울특별시,11,영등포구,11560,7,44,5,14,51,0,179,4,11,11,6
20220401,강원도,42,서울특별시,11,금천구,11545,0,40,5,15,19,7,120,6,53,39,7
20220401,강원도,42,서울특별시,11,구로구,11530,7,25,0,12,37,4,160,11,26,7,9
20220401,강원도,42,서울특별시,11,강서구,11500,14,52,22,7,63,8,266,14,69,10,10
20220401,강원도,42,서울특별시,11,양천구,11470,3,24,7,0,41,0,169,6,10,6,11
20220401,강원도,42,서울특별시,11,마포구,11440,3,48,3,16,39,6,166,9,19,9,6
20220401,강원도,42,서울특별시,11,서대문구,11410,0,32,7,3,21,4,124,8,12,9,7
20220401,강원도,42,서울특별시,11,은평구,11380,6,31,0,8,42,5,183,14,16,7,9
20220401,강원도,42,서울특별시,11,노원구,11350,4,25,0,5,36,0,196,4,19,5,10
20220401,강원도,42,서울특별시,11,도봉구,11320,3,21,0,7,20,0,128,3,33,6,4
20220401,강원도,42,서울특별시,11,강북구,11305,4,28,4,6,21,5,130,8,21,3,6
20220401,강원도,42,서울특별시,11,성북구,11290,0,57,3,5,34,0,173,7,51,22,6
20220401,강원도,42,서울특별시,11,중랑구,11260,9,46,0,3,41,0,530,7,16,12,4
