"배송년월일","송하인_시명","송하인_시코드","수하인_시명","수하인_시코드","수하인_구명","수하인_구코드","대분류_착지물동량 가구/인테리어","대분류_착지물동량 기타","대분류_착지물동량 도서/음반","대분류_착지물동량 디지털/가전","대분류_착지물동량 생활/건강","대분류_착지물동량 스포츠/레저","대분류_착지물동량 식품","대분류_착지물동량 출산/육아","대분류_착지물동량 패션의류","대분류_착지물동량 패션잡화","대분류_착지물동량 화장품/미용"
20210101,대구광역시,27,서울특별시,11,중구,11140,0,0,12,0,0,0,0,0,0,0,0
20210101,경기도,41,서울특별시,11,강동구,11740,9,22,763,45,172,7,389,33,19,10,102
20210101,경기도,41,서울특별시,11,송파구,11710,19,33,1516,71,277,7,484,49,47,16,103
20210101,경기도,41,서울특별시,11,강남구,11680,12,61,1853,79,261,13,412,53,41,18,130
20210101,경기도,41,서울특별시,11,서초구,11650,9,32,1323,60,191,12,284,44,41,16,82
20210101,경기도,41,서울특별시,11,관악구,11620,6,24,772,55,209,12,449,27,35,11,70
20210101,경기도,41,서울특별시,11,동작구,11590,8,20,855,48,170,6,358,30,36,9,75
20210101,경기도,41,서울특별시,11,영등포구,11560,16,22,800,31,175,6,399,29,41,8,103
20210101,경기도,41,서울특별시,11,금천구,11545,5,12,321,43,128,9,268,14,13,9,93
20210101,경기도,41,서울특별시,11,구로구,11530,8,33,615,64,148,9,405,27,22,9,87
20210101,경기도,41,서울특별시,11,강서구,11500,19,40,920,74,271,10,581,53,36,5,169
20210101,경기도,41,서울특별시,11,양천구,11470,11,27,1089,58,180,7,419,42,33,15,72
20210101,경기도,41,서울특별시,11,마포구,11440,15,29,951,53,159,7,399,39,33,14,77
20210101,경기도,41,서울특별시,11,서대문구,11410,10,28,591,26,122,3,252,13,33,9,56
20210101,경기도,41,서울특별시,11,은평구,11380,9,29,674,49,183,7,364,16,21,10,59
20210101,경기도,41,서울특별시,11,노원구,11350,14,29,859,53,193,5,474,46,30,15,91
20210101,경기도,41,서울특별시,11,도봉구,11320,6,14,420,27,121,0,238,18,9,5,65
20210101,경기도,41,서울특별시,11,강북구,11305,7,14,392,20,109,5,238,13,9,5,51
20210101,경기도,41,서울특별시,11,성북구,11290,9,18,721,44,160,12,382,29,24,9,61
20210101,경기도,41,서울특별시,11,중랑구,11260,7,12,468,41,159,4,343,17,20,4,92
20210101,경기도,41,서울특별시,11,동대문구,11230,10,19,660,24,146,10,278,24,22,6,60
20210101,경기도,41,서울특별시,11,광진구,11215,8,20,611,33,132,4,270,22,22,9,66
20210101,경기도,41,서울특별시,11,성동구,11200,3,21,589,22,103,6,248,22,19,7,32
20210101,경기도,41,서울특별시,11,용산구,11170,0,21,446,20,103,5,207,11,14,10,39
20210101,경기도,41,서울특별시,11,중구,11140,0,17,329,22,93,4,254,9,18,9,147
20210101,경기도,41,서울특별시,11,종로구,11110,6,13,371,16,70,4,163,12,12,0,34
20210101,제주특별자치도,50,서울특별시,11,강동구,11740,0,0,0,0,0,0,0,0,0,0,0
20210101,제주특별자치도,50,서울특별시,11,송파구,11710,0,0,0,0,0,0,3,0,0,0,0
20210101,제주특별자치도,50,서울특별시,11,강남구,11680,0,0,0,0,0,0,0,0,0,0,0
20210101,제주특별자치도,50,서울특별시,11,서초구,11650,0,0,0,0,0,0,0,0,0,0,0
20210101,제주특별자치도,50,서울특별시,11,관악구,11620,0,0,0,0,0,0,0,0,0,0,0
20210101,제주특별자치도,50,서울특별시,11,동작구,11590,0,0,0,0,0,0,0,0,0,0,0
20210101,제주특별자치도,50,서울특별시,11,영등포구,11560,0,0,0,0,0,0,0,0,0,0,0
20210101,제주특별자치도,50,서울특별시,11,금천구,11545,0,0,0,0,0,0,0,0,0,0,0
20210101,제주특별자치도,50,서울특별시,11,구로구,11530,0,0,0,0,0,0,0,0,0,0,0
20210101,제주특별자치도,50,서울특별시,11,강서구,11500,0,0,0,0,0,0,0,0,0,0,0
20210101,제주특별자치도,50,서울특별시,11,서대문구,11410,0,0,0,0,0,0,0,0,0,0,0
20210101,제주특별자치도,50,서울특별시,11,은평구,11380,0,0,0,0,0,0,3,0,0,0,0
20210101,제주특별자치도,50,서울특별시,11,노원구,11350,0,0,0,0,0,0,0,0,0,0,0
20210101,제주특별자치도,50,서울특별시,11,도봉구,11320,0,0,0,0,0,0,0,0,0,0,0
20210101,제주특별자치도,50,서울특별시,11,강북구,11305,0,0,0,0,0,0,0,0,0,0,0
20210101,제주특별자치도,50,서울특별시,11,성북구,11290,0,0,0,0,0,0,3,0,0,0,0
20210101,제주특별자치도,50,서울특별시,11,중랑구,11260,0,0,0,0,0,0,0,0,0,0,0
20210101,제주특별자치도,50,서울특별시,11,광진구,11215,0,0,0,0,0,0,0,0,0,0,0
20210101,제주특별자치도,50,서울특별시,11,성동구,11200,0,0,0,0,0,0,0,0,0,0,0
20210101,제주특별자치도,50,서울특별시,11,중구,11140,0,0,0,0,0,0,0,0,0,0,0
20210101,제주특별자치도,50,서울특별시,11,종로구,11110,0,0,0,0,0,0,0,0,0,0,0
20210101,세종특별자치시,36,서울특별시,11,강동구,11740,0,0,0,0,0,0,0,0,0,0,0
20210101,세종특별자치시,36,서울특별시,11,송파구,11710,0,0,0,0,5,0,0,0,0,0,0
20210101,세종특별자치시,36,서울특별시,11,강남구,11680,0,0,0,0,9,0,0,0,0,0,0
20210101,세종특별자치시,36,서울특별시,11,서초구,11650,0,0,0,0,0,0,0,0,0,0,3
20210101,세종특별자치시,36,서울특별시,11,관악구,11620,0,0,0,0,4,0,0,0,0,0,0
20210101,세종특별자치시,36,서울특별시,11,동작구,11590,0,0,0,0,0,0,0,0,0,0,0
20210101,세종특별자치시,36,서울특별시,11,영등포구,11560,0,0,0,0,3,0,0,0,0,0,0
20210101,세종특별자치시,36,서울특별시,11,금천구,11545,0,0,0,0,0,0,0,0,0,0,0
20210101,세종특별자치시,36,서울특별시,11,구로구,11530,0,0,0,0,3,0,0,0,0,0,0
20210101,세종특별자치시,36,서울특별시,11,강서구,11500,0,0,0,0,3,0,0,0,0,0,0
20210101,세종특별자치시,36,서울특별시,11,양천구,11470,0,0,0,0,0,0,0,0,3,0,0
20210101,세종특별자치시,36,서울특별시,11,마포구,11440,0,0,0,0,0,0,0,0,0,0,0
20210101,세종특별자치시,36,서울특별시,11,서대문구,11410,0,0,0,0,0,0,0,0,0,0,0
20210101,세종특별자치시,36,서울특별시,11,은평구,11380,0,0,0,0,0,0,0,0,3,0,4
20210101,세종특별자치시,36,서울특별시,11,노원구,11350,0,0,0,0,0,0,0,0,0,0,0
20210101,세종특별자치시,36,서울특별시,11,도봉구,11320,0,0,0,0,0,0,0,0,0,0,0
20210101,세종특별자치시,36,서울특별시,11,강북구,11305,0,0,0,0,3,0,0,0,0,0,0
20210101,세종특별자치시,36,서울특별시,11,성북구,11290,0,0,0,0,3,0,0,0,0,0,0
20210101,세종특별자치시,36,서울특별시,11,중랑구,11260,0,0,0,0,0,0,0,0,0,0,0
20210101,세종특별자치시,36,서울특별시,11,동대문구,11230,0,0,0,0,4,0,0,0,0,0,0
20210101,세종특별자치시,36,서울특별시,11,광진구,11215,0,0,0,0,0,0,0,0,0,0,0
20210101,세종특별자치시,36,서울특별시,11,성동구,11200,0,0,0,0,3,0,0,0,0,0,0
20210101,세종특별자치시,36,서울특별시,11,용산구,11170,0,0,0,0,0,0,0,0,0,0,0
20210101,세종특별자치시,36,서울특별시,11,중구,11140,0,0,0,0,3,0,0,0,0,0,0
20210101,세종특별자치시,36,서울특별시,11,종로구,11110,0,0,0,0,3,0,0,0,0,0,0
20210101,대구광역시,27,서울특별시,11,종로구,11110,0,0,24,0,0,0,0,0,0,0,0
20210101,충청북도,43,서울특별시,11,용산구,11170,0,0,0,0,0,0,0,0,0,0,0
20210101,대구광역시,27,서울특별시,11,용산구,11170,3,10,157,4,4,0,3,10,0,0,0
20210101,대구광역시,27,서울특별시,11,성동구,11200,0,0,55,0,0,0,3,0,0,0,0
20210101,대구광역시,27,서울특별시,11,광진구,11215,0,3,55,0,4,0,0,0,0,0,0
20210101,대구광역시,27,서울특별시,11,동대문구,11230,0,0,31,0,3,0,0,0,0,0,0
20210101,대구광역시,27,서울특별시,11,중랑구,11260,0,0,31,0,3,0,0,0,0,0,0
20210101,대구광역시,27,서울특별시,11,성북구,11290,0,7,157,0,7,0,4,10,0,0,0
20210101,대구광역시,27,서울특별시,11,강북구,11305,0,0,36,0,3,0,0,3,0,0,0
20210101,대구광역시,27,서울특별시,11,도봉구,11320,0,0,53,0,3,0,0,5,0,0,0
20210101,대구광역시,27,서울특별시,11,노원구,11350,0,0,41,0,5,0,0,0,0,0,0
20210101,대구광역시,27,서울특별시,11,은평구,11380,0,0,44,0,3,0,0,5,0,0,0
20210101,대구광역시,27,서울특별시,11,서대문구,11410,0,0,70,0,6,0,0,7,0,3,0
20210101,대구광역시,27,서울특별시,11,마포구,11440,0,0,62,0,3,0,3,4,0,0,0
20210101,대구광역시,27,서울특별시,11,양천구,11470,0,0,119,0,4,0,0,13,0,0,0
