"배송년월일","송하인_시명","송하인_시코드","수하인_시명","수하인_시코드","수하인_구명","수하인_구코드","대분류_착지물동량 가구/인테리어","대분류_착지물동량 기타","대분류_착지물동량 도서/음반","대분류_착지물동량 디지털/가전","대분류_착지물동량 생활/건강","대분류_착지물동량 스포츠/레저","대분류_착지물동량 식품","대분류_착지물동량 출산/육아","대분류_착지물동량 패션의류","대분류_착지물동량 패션잡화","대분류_착지물동량 화장품/미용"
20191001,경기도,41,서울특별시,11,노원구,11350,587,2371,1270,1035,3512,364,3802,582,2964,971,1843
20191001,경기도,41,서울특별시,11,은평구,11380,574,1979,1128,854,3148,275,3181,518,2605,869,1628
20191001,경기도,41,서울특별시,11,서대문구,11410,446,1734,1085,761,2352,229,2721,359,2002,693,1194
20191001,경기도,41,서울특별시,11,마포구,11440,779,2729,1527,1208,3684,399,3716,479,2626,983,1801
20191001,경기도,41,서울특별시,11,양천구,11470,487,2129,1306,875,2958,377,3174,472,2510,795,1918
20191001,경기도,41,서울특별시,11,강서구,11500,859,3584,1560,1427,4738,509,4805,855,3757,1280,2575
20191001,경기도,41,서울특별시,11,구로구,11530,511,2224,1017,1029,3104,366,3329,593,2366,836,1522
20191001,경기도,41,서울특별시,11,금천구,11545,328,1647,632,897,2088,222,2202,295,1586,800,1099
20191001,경기도,41,서울특별시,11,영등포구,11560,611,2577,1394,1129,3325,370,3548,516,2592,875,4261
20191001,경기도,41,서울특별시,11,동작구,11590,597,1967,1318,911,2890,321,3338,468,2527,861,1670
20191001,경기도,41,서울특별시,11,관악구,11620,806,2574,1561,1236,3827,394,4320,535,3248,1223,2213
20191001,경기도,41,서울특별시,11,서초구,11650,733,3278,2079,1320,4034,460,4402,546,3015,1063,2205
20191001,경기도,41,서울특별시,11,강남구,11680,1059,5541,2978,1958,6147,621,6456,689,4527,1521,3147
20191001,경기도,41,서울특별시,11,송파구,11710,967,3995,2078,1558,5336,643,5518,954,4442,1544,2667
20191001,경기도,41,서울특별시,11,강동구,11740,567,1875,981,935,2845,290,3048,500,2280,805,1518
20191001,인천광역시,28,서울특별시,11,종로구,11110,50,145,82,229,205,17,172,36,138,67,90
20191001,인천광역시,28,서울특별시,11,중구,11140,39,225,1139,303,186,25,242,29,188,65,114
20191001,울산광역시,31,서울특별시,11,종로구,11110,0,22,3,4,17,0,9,0,22,10,11
20191001,인천광역시,28,서울특별시,11,용산구,11170,67,183,66,378,252,26,230,51,152,69,126
20191001,인천광역시,28,서울특별시,11,성동구,11200,70,208,208,344,290,29,250,50,263,156,129
20191001,인천광역시,28,서울특별시,11,광진구,11215,88,245,127,365,295,30,253,43,303,100,185
