"배송년월일","송하인_시명","송하인_시코드","수하인_시명","수하인_시코드","수하인_구명","수하인_구코드","대분류_착지물동량 가구/인테리어","대분류_착지물동량 기타","대분류_착지물동량 도서/음반","대분류_착지물동량 디지털/가전","대분류_착지물동량 생활/건강","대분류_착지물동량 스포츠/레저","대분류_착지물동량 식품","대분류_착지물동량 출산/육아","대분류_착지물동량 패션의류","대분류_착지물동량 패션잡화","대분류_착지물동량 화장품/미용"
20190801,대구광역시,27,서울특별시,11,동작구,11590,67,141,13,49,194,30,226,29,169,49,96
20190801,대구광역시,27,서울특별시,11,영등포구,11560,128,140,16,151,217,34,232,27,159,68,106
20190801,대구광역시,27,서울특별시,11,금천구,11545,51,120,12,73,126,32,129,22,132,77,81
20190801,대구광역시,27,서울특별시,11,구로구,11530,57,139,11,70,204,38,226,46,129,48,120
20190801,대구광역시,27,서울특별시,11,강서구,11500,119,194,17,167,340,48,328,57,238,84,142
20190801,대구광역시,27,서울특별시,11,양천구,11470,57,119,11,74,206,33,209,26,154,55,86
20190801,대구광역시,27,서울특별시,11,마포구,11440,74,172,10,58,247,28,306,34,160,76,103
20190801,대구광역시,27,서울특별시,11,서대문구,11410,57,86,11,34,171,23,173,21,89,40,60
20190801,대구광역시,27,서울특별시,11,은평구,11380,78,146,10,59,189,25,221,25,165,50,92
20190801,대구광역시,27,서울특별시,11,노원구,11350,63,155,6,57,238,36,290,25,244,68,94
20190801,대구광역시,27,서울특별시,11,도봉구,11320,52,99,4,52,128,28,170,28,96,42,53
20190801,대구광역시,27,서울특별시,11,강북구,11305,54,82,4,35,129,26,138,21,120,39,56
20190801,대구광역시,27,서울특별시,11,성북구,11290,48,154,17,63,198,34,240,27,279,96,100
20190801,대구광역시,27,서울특별시,11,중랑구,11260,45,114,5,45,165,29,171,31,178,47,67
20190801,대구광역시,27,서울특별시,11,동대문구,11230,70,118,7,54,184,27,178,19,186,44,73
20190801,대구광역시,27,서울특별시,11,광진구,11215,58,127,9,46,191,31,186,25,143,53,88
20190801,대구광역시,27,서울특별시,11,성동구,11200,57,129,22,62,132,28,181,34,159,76,81
20190801,대구광역시,27,서울특별시,11,용산구,11170,35,98,12,64,144,19,188,13,100,41,56
20190801,대구광역시,27,서울특별시,11,중구,11140,29,136,19,39,129,33,144,13,128,56,54
20190801,대구광역시,27,서울특별시,11,종로구,11110,22,79,8,19,96,14,130,5,96,47,34
20190801,세종특별자치시,36,서울특별시,11,송파구,11710,0,15,3,3,101,0,101,9,12,0,44
20190801,세종특별자치시,36,서울특별시,11,강동구,11740,0,4,0,3,34,0,68,9,0,0,24
20190801,경상북도,47,서울특별시,11,종로구,11110,5,43,6,5,43,0,155,5,38,33,48
20190801,경상북도,47,서울특별시,11,중구,11140,4,44,10,4,44,3,153,0,66,23,51
20190801,경상북도,47,서울특별시,11,용산구,11170,8,36,0,61,47,8,178,0,40,13,51
20190801,경상북도,47,서울특별시,11,성동구,11200,0,59,9,17,48,7,212,10,58,13,60
20190801,경상북도,47,서울특별시,11,광진구,11215,5,38,3,12,37,7,214,7,46,11,78
20190801,경상북도,47,서울특별시,11,동대문구,11230,8,60,13,16,48,0,185,0,73,18,74
20190801,경상북도,47,서울특별시,11,중랑구,11260,8,31,4,8,37,4,173,8,60,20,67
20190801,경상북도,47,서울특별시,11,성북구,11290,13,58,8,15,74,8,276,6,133,37,65
20190801,경상북도,47,서울특별시,11,강북구,11305,4,39,3,7,29,7,164,0,40,11,42
20190801,경상북도,47,서울특별시,11,도봉구,11320,7,35,4,15,32,6,192,12,31,7,52
20190801,경상북도,47,서울특별시,11,노원구,11350,7,54,7,12,49,8,289,8,107,17,101
20190801,경상북도,47,서울특별시,11,은평구,11380,9,36,9,17,40,7,308,5,49,17,91
20190801,경상북도,47,서울특별시,11,서대문구,11410,5,31,5,11,36,0,237,0,25,11,49
20190801,경상북도,47,서울특별시,11,마포구,11440,13,43,7,22,66,5,332,10,36,28,80
20190801,경상북도,47,서울특별시,11,양천구,11470,6,40,6,18,52,17,268,3,40,21,84
20190801,경상북도,47,서울특별시,11,강서구,11500,15,60,10,27,65,6,386,15,91,35,137
20190801,경상북도,47,서울특별시,11,구로구,11530,11,27,11,15,48,10,303,9,33,8,68
20190801,경상북도,47,서울특별시,11,금천구,11545,6,55,6,32,35,6,160,3,65,38,64
20190801,경상북도,47,서울특별시,11,영등포구,11560,12,47,19,40,55,5,266,7,35,18,77
20190801,경상북도,47,서울특별시,11,동작구,11590,7,51,8,22,47,5,258,4,26,13,79
20190801,경상북도,47,서울특별시,11,관악구,11620,15,49,7,19,60,7,337,4,48,13,122
20190801,경상북도,47,서울특별시,11,서초구,11650,5,49,11,24,77,6,356,11,37,28,94
20190801,경상북도,47,서울특별시,11,강남구,11680,13,145,25,38,125,7,515,7,81,24,118
20190801,경상북도,47,서울특별시,11,송파구,11710,8,85,20,35,86,5,432,18,82,18,122
20190801,경상북도,47,서울특별시,11,강동구,11740,8,37,16,13,52,7,242,5,38,16,73
20190801,충청북도,43,서울특별시,11,강동구,11740,26,41,19,17,191,12,256,42,51,12,38
20190801,충청북도,43,서울특별시,11,송파구,11710,35,135,17,45,283,21,564,82,111,46,65
20190801,충청북도,43,서울특별시,11,강남구,11680,13,156,30,39,373,49,658,46,92,36,45
20190801,충청북도,43,서울특별시,11,서초구,11650,19,60,17,30,233,15,369,36,61,18,37
20190801,충청북도,43,서울특별시,11,관악구,11620,18,80,10,16,203,16,363,42,81,23,38
20190801,충청북도,43,서울특별시,11,동작구,11590,23,60,13,18,166,14,315,40,58,21,24
20190801,충청북도,43,서울특별시,11,영등포구,11560,9,90,6,27,168,18,288,34,63,15,27
20190801,충청북도,43,서울특별시,11,금천구,11545,12,39,0,28,108,9,162,21,62,18,37
20190801,충청북도,43,서울특별시,11,구로구,11530,20,80,9,25,181,22,326,51,77,10,39
20190801,충청북도,43,서울특별시,11,강서구,11500,40,132,7,30,273,19,366,81,125,24,54
20190801,충청북도,43,서울특별시,11,양천구,11470,20,58,15,23,159,15,324,29,72,15,35
20190801,충청북도,43,서울특별시,11,마포구,11440,15,72,17,27,215,14,291,45,63,24,43
20190801,충청북도,43,서울특별시,11,서대문구,11410,9,44,3,12,141,10,218,33,50,19,14
20190801,충청북도,43,서울특별시,11,은평구,11380,33,56,6,12,196,10,305,25,62,15,28
20190801,충청북도,43,서울특별시,11,노원구,11350,31,59,11,19,202,11,309,42,88,16,34
20190801,충청북도,43,서울특별시,11,도봉구,11320,17,39,3,13,116,12,225,21,44,15,24
20190801,충청북도,43,서울특별시,11,강북구,11305,11,56,0,10,126,11,216,21,46,14,15
20190801,충청북도,43,서울특별시,11,성북구,11290,23,78,17,24,205,12,301,45,129,32,21
20190801,충청북도,43,서울특별시,11,중랑구,11260,30,62,8,23,151,5,236,37,58,18,23
20190801,충청북도,43,서울특별시,11,동대문구,11230,23,84,3,13,144,11,237,32,84,16,34
20190801,충청북도,43,서울특별시,11,광진구,11215,23,61,6,25,157,10,295,29,50,11,32
20190801,충청북도,43,서울특별시,11,성동구,11200,13,45,4,17,150,13,279,30,64,21,19
20190801,충청북도,43,서울특별시,11,용산구,11170,8,48,7,55,115,10,180,16,35,12,15
20190801,충청북도,43,서울특별시,11,중구,11140,7,43,4,17,94,7,188,10,59,22,19
